Timestamp,Total_Vehicles,Cars,Trucks,Buses,Bicycles,Motorbikes,FPS
2025-03-19 19:58:19,0,0,0,0,0,0,0.89
2025-03-19 19:58:27,0,0,0,0,0,0,3.22
2025-03-19 19:58:27,0,0,0,0,0,0,3.22
2025-03-19 19:58:27,0,0,0,0,0,0,3.22
2025-03-19 19:58:27,0,0,0,0,0,0,3.22
2025-03-19 19:58:27,0,0,0,0,0,0,3.22
2025-03-19 19:58:27,0,0,0,0,0,0,3.22
2025-03-19 19:58:28,0,0,0,0,0,0,2.99
2025-03-19 19:58:28,0,0,0,0,0,0,2.99
2025-03-19 19:58:28,0,0,0,0,0,0,2.99
2025-03-19 19:58:28,0,0,0,0,0,0,2.99
2025-03-19 19:58:29,0,0,0,0,0,0,3.52
2025-03-19 19:58:29,0,0,0,0,0,0,3.52
2025-03-19 19:58:29,0,0,0,0,0,0,3.52
2025-03-19 19:58:30,0,0,0,0,0,0,3.52
2025-03-19 19:58:30,0,0,0,0,0,0,3.7
2025-03-19 19:58:30,0,0,0,0,0,0,3.7
2025-03-19 19:58:30,0,0,0,0,0,0,3.7
2025-03-19 19:58:31,0,0,0,0,0,0,3.7
2025-03-19 19:58:31,0,0,0,0,0,0,3.69
2025-03-19 19:58:31,0,0,0,0,0,0,3.69
2025-03-19 19:58:31,0,0,0,0,0,0,3.69
2025-03-19 19:58:32,0,0,0,0,0,0,3.69
2025-03-19 19:58:32,0,0,0,0,0,0,3.72
2025-03-19 19:58:32,0,0,0,0,0,0,3.72
2025-03-19 19:58:33,0,0,0,0,0,0,3.72
2025-03-19 19:58:33,0,0,0,0,0,0,3.72
2025-03-19 19:58:33,0,0,0,0,0,0,3.57
2025-03-19 19:58:34,0,0,0,0,0,0,3.57
2025-03-19 19:58:34,0,0,0,0,0,0,3.57
2025-03-19 19:58:34,0,0,0,0,0,0,3.57
2025-03-19 19:58:34,0,0,0,0,0,0,3.7
2025-03-19 19:58:34,0,0,0,0,0,0,3.7
2025-03-19 19:58:35,0,0,0,0,0,0,3.7
2025-03-19 19:58:35,0,0,0,0,0,0,3.7
2025-03-19 19:58:35,0,0,0,0,0,0,3.35
2025-03-19 19:58:36,0,0,0,0,0,0,3.35
2025-03-19 19:58:36,0,0,0,0,0,0,3.35
2025-03-19 19:58:36,0,0,0,0,0,0,3.35
2025-03-19 19:58:37,0,0,0,0,0,0,3.43
2025-03-19 19:58:37,0,0,0,0,0,0,3.43
2025-03-19 19:58:37,0,0,0,0,0,0,3.43
2025-03-19 19:58:37,0,0,0,0,0,0,3.43
2025-03-19 19:58:38,0,0,0,0,0,0,3.69
2025-03-19 19:58:38,0,0,0,0,0,0,3.69
2025-03-19 19:58:38,0,0,0,0,0,0,3.69
2025-03-19 19:58:38,0,0,0,0,0,0,3.69
2025-03-19 19:58:55,0,0,0,0,0,0,0.23
2025-03-19 19:58:56,0,0,0,0,0,0,0.23
2025-03-19 19:58:56,0,0,0,0,0,0,0.23
2025-03-19 19:58:56,0,0,0,0,0,0,0.23
2025-03-19 19:58:57,0,0,0,0,0,0,3.63
2025-03-19 19:58:57,0,0,0,0,0,0,3.63
2025-03-19 19:58:57,0,0,0,0,0,0,3.63
2025-03-19 19:58:57,0,0,0,0,0,0,3.63
2025-03-19 19:58:58,0,0,0,0,0,0,3.68
2025-03-19 19:58:58,0,0,0,0,0,0,3.68
2025-03-19 19:58:58,0,0,0,0,0,0,3.68
2025-03-19 19:58:59,0,0,0,0,0,0,3.68
2025-03-19 19:58:59,0,0,0,0,0,0,3.73
2025-03-19 19:58:59,0,0,0,0,0,0,3.73
2025-03-19 19:58:59,0,0,0,0,0,0,3.73
2025-03-19 19:58:59,0,0,0,0,0,0,3.73
2025-03-19 19:59:00,0,0,0,0,0,0,3.74
2025-03-19 19:59:00,0,0,0,0,0,0,3.74
2025-03-19 19:59:00,0,0,0,0,0,0,3.74
2025-03-19 19:59:01,0,0,0,0,0,0,3.74
2025-03-19 19:59:01,0,0,0,0,0,0,3.71
2025-03-19 19:59:01,0,0,0,0,0,0,3.71
2025-03-19 19:59:01,2,0,1,1,0,0,3.71
2025-03-19 19:59:02,0,0,0,0,0,0,3.71
2025-03-19 19:59:02,1,0,1,0,0,0,3.68
2025-03-19 19:59:02,2,0,2,0,0,0,3.68
2025-03-19 19:59:03,2,0,2,0,0,0,3.68
2025-03-19 19:59:03,2,0,2,0,0,0,3.68
2025-03-19 19:59:03,2,1,1,0,0,0,3.48
2025-03-19 19:59:03,4,3,1,0,0,0,3.48
2025-03-19 19:59:04,2,1,1,0,0,0,3.48
2025-03-19 19:59:04,2,1,1,0,0,0,3.48
2025-03-19 19:59:04,2,1,1,0,0,0,3.29
2025-03-19 19:59:05,1,0,1,0,0,0,3.29
2025-03-19 19:59:05,1,0,1,0,0,0,3.29
2025-03-19 19:59:05,2,1,1,0,0,0,3.29
2025-03-19 19:59:05,1,0,1,0,0,0,3.67
2025-03-19 19:59:06,1,0,1,0,0,0,3.67
2025-03-19 19:59:06,1,0,1,0,0,0,3.67
2025-03-19 19:59:06,1,0,1,0,0,0,3.67
2025-03-19 19:59:06,1,0,1,0,0,0,3.7
2025-03-19 19:59:07,0,0,0,0,0,0,3.7
2025-03-19 19:59:07,0,0,0,0,0,0,3.7
2025-03-19 19:59:07,0,0,0,0,0,0,3.7
2025-03-19 19:59:08,0,0,0,0,0,0,3.66
2025-03-19 19:59:08,0,0,0,0,0,0,3.66
2025-03-19 19:59:08,0,0,0,0,0,0,3.66
2025-03-19 19:59:08,0,0,0,0,0,0,3.66
2025-03-19 19:59:09,0,0,0,0,0,0,3.74
2025-03-19 19:59:09,0,0,0,0,0,0,3.74
2025-03-19 19:59:09,0,0,0,0,0,0,3.74
2025-03-19 19:59:10,0,0,0,0,0,0,3.74
2025-03-19 19:59:10,0,0,0,0,0,0,3.7
2025-03-19 19:59:10,0,0,0,0,0,0,3.7
2025-03-19 19:59:10,0,0,0,0,0,0,3.7
2025-03-19 19:59:11,0,0,0,0,0,0,3.7
2025-03-19 19:59:11,0,0,0,0,0,0,3.63
2025-03-19 19:59:11,0,0,0,0,0,0,3.63
2025-03-19 19:59:11,0,0,0,0,0,0,3.63
2025-03-19 19:59:12,0,0,0,0,0,0,3.63
2025-03-19 19:59:12,0,0,0,0,0,0,3.53
2025-03-19 19:59:12,0,0,0,0,0,0,3.53
2025-03-19 19:59:13,0,0,0,0,0,0,3.53
2025-03-19 19:59:13,0,0,0,0,0,0,3.53
2025-03-19 19:59:13,0,0,0,0,0,0,3.58
2025-03-19 19:59:13,0,0,0,0,0,0,3.58
2025-03-19 19:59:14,0,0,0,0,0,0,3.58
2025-03-19 19:59:14,0,0,0,0,0,0,3.58
2025-03-19 19:59:14,0,0,0,0,0,0,3.15
2025-03-19 19:59:15,0,0,0,0,0,0,3.15
2025-03-19 19:59:15,0,0,0,0,0,0,3.15
2025-03-19 19:59:15,0,0,0,0,0,0,2.97
2025-03-19 19:59:16,0,0,0,0,0,0,2.97
