Timestamp,Total_Vehicles,Cars,Trucks,Buses,Bicycles,Motorbikes,FPS
2025-03-19 20:00:05,0,0,0,0,0,0,0.92
2025-03-19 20:00:50,0,0,0,0,0,0,2.69
2025-03-19 20:00:50,0,0,0,0,0,0,2.69
2025-03-19 20:00:51,0,0,0,0,0,0,2.69
2025-03-19 20:00:51,0,0,0,0,0,0,2.44
2025-03-19 20:00:51,0,0,0,0,0,0,2.44
2025-03-19 20:00:51,0,0,0,0,0,0,2.44
2025-03-19 20:00:51,0,0,0,0,0,0,2.44
2025-03-19 20:00:52,0,0,0,0,0,0,2.44
2025-03-19 20:00:52,0,0,0,0,0,0,2.87
2025-03-19 20:00:52,0,0,0,0,0,0,2.87
2025-03-19 20:00:52,0,0,0,0,0,0,2.87
2025-03-19 20:00:53,0,0,0,0,0,0,2.92
2025-03-19 20:00:53,0,0,0,0,0,0,2.92
2025-03-19 20:00:54,0,0,0,0,0,0,2.92
2025-03-19 20:00:54,0,0,0,0,0,0,2.8
2025-03-19 20:00:54,0,0,0,0,0,0,2.8
2025-03-19 20:00:55,0,0,0,0,0,0,2.8
2025-03-19 20:00:55,0,0,0,0,0,0,2.29
2025-03-19 20:00:56,0,0,0,0,0,0,2.29
2025-03-19 20:00:56,0,0,0,0,0,0,2.29
2025-03-19 20:00:56,0,0,0,0,0,0,2.81
2025-03-19 20:00:57,0,0,0,0,0,0,2.81
2025-03-19 20:00:57,0,0,0,0,0,0,2.81
2025-03-19 20:00:58,0,0,0,0,0,0,2.57
2025-03-19 20:00:58,0,0,0,0,0,0,2.57
2025-03-19 20:00:58,0,0,0,0,0,0,2.57
2025-03-19 20:00:58,0,0,0,0,0,0,2.57
2025-03-19 20:00:59,0,0,0,0,0,0,3.25
2025-03-19 20:00:59,0,0,0,0,0,0,3.25
2025-03-19 20:00:59,0,0,0,0,0,0,3.25
2025-03-19 20:00:59,0,0,0,0,0,0,3.25
2025-03-19 20:01:00,0,0,0,0,0,0,3.69
2025-03-19 20:01:00,0,0,0,0,0,0,3.69
2025-03-19 20:01:00,0,0,0,0,0,0,3.69
2025-03-19 20:01:01,0,0,0,0,0,0,3.69
2025-03-19 20:01:01,0,0,0,0,0,0,3.66
2025-03-19 20:01:01,0,0,0,0,0,0,3.66
2025-03-19 20:01:01,0,0,0,0,0,0,3.66
2025-03-19 20:01:02,0,0,0,0,0,0,3.66
2025-03-19 20:01:02,0,0,0,0,0,0,3.71
2025-03-19 20:01:02,0,0,0,0,0,0,3.71
2025-03-19 20:01:02,0,0,0,0,0,0,3.71
2025-03-19 20:01:03,0,0,0,0,0,0,3.71
2025-03-19 20:01:03,0,0,0,0,0,0,3.72
2025-03-19 20:01:03,0,0,0,0,0,0,3.72
2025-03-19 20:01:04,0,0,0,0,0,0,3.72
2025-03-19 20:01:04,0,0,0,0,0,0,3.72
2025-03-19 20:01:04,0,0,0,0,0,0,3.62
2025-03-19 20:01:04,0,0,0,0,0,0,3.62
2025-03-19 20:01:05,0,0,0,0,0,0,3.62
2025-03-19 20:01:05,0,0,0,0,0,0,3.62
2025-03-19 20:01:05,0,0,0,0,0,0,3.74
2025-03-19 20:01:06,0,0,0,0,0,0,3.74
2025-03-19 20:01:06,0,0,0,0,0,0,3.74
2025-03-19 20:01:06,0,0,0,0,0,0,3.74
2025-03-19 20:01:06,0,0,0,0,0,0,3.17
2025-03-19 20:01:07,0,0,0,0,0,0,3.17
2025-03-19 20:01:07,0,0,0,0,0,0,3.17
2025-03-19 20:01:07,0,0,0,0,0,0,3.17
2025-03-19 20:01:08,0,0,0,0,0,0,3.6
2025-03-19 20:01:08,2,1,1,0,0,0,3.6
2025-03-19 20:01:08,1,1,0,0,0,0,3.6
2025-03-19 20:01:08,0,0,0,0,0,0,3.6
2025-03-19 20:01:09,1,1,0,0,0,0,3.68
2025-03-19 20:01:09,1,1,0,0,0,0,3.68
2025-03-19 20:01:09,0,0,0,0,0,0,3.68
2025-03-19 20:01:09,0,0,0,0,0,0,3.68
2025-03-19 20:01:10,0,0,0,0,0,0,3.71
2025-03-19 20:01:10,1,1,0,0,0,0,3.71
2025-03-19 20:01:10,1,1,0,0,0,0,3.71
2025-03-19 20:01:10,1,1,0,0,0,0,3.71
2025-03-19 20:01:11,0,0,0,0,0,0,3.69
2025-03-19 20:01:11,0,0,0,0,0,0,3.69
2025-03-19 20:01:11,0,0,0,0,0,0,3.69
2025-03-19 20:01:12,1,1,0,0,0,0,3.69
2025-03-19 20:01:12,0,0,0,0,0,0,3.64
2025-03-19 20:01:12,0,0,0,0,0,0,3.64
2025-03-19 20:01:13,1,1,0,0,0,0,3.64
2025-03-19 20:01:13,0,0,0,0,0,0,3.64
2025-03-19 20:01:13,0,0,0,0,0,0,3.61
2025-03-19 20:01:13,0,0,0,0,0,0,3.61
2025-03-19 20:01:14,0,0,0,0,0,0,3.61
2025-03-19 20:01:14,1,1,0,0,0,0,3.61
2025-03-19 20:01:14,1,1,0,0,0,0,3.66
2025-03-19 20:01:14,0,0,0,0,0,0,3.66
2025-03-19 20:01:15,0,0,0,0,0,0,3.66
2025-03-19 20:01:15,0,0,0,0,0,0,3.66
2025-03-19 20:01:15,1,1,0,0,0,0,3.7
2025-03-19 20:01:16,0,0,0,0,0,0,3.7
2025-03-19 20:01:16,1,1,0,0,0,0,3.7
2025-03-19 20:01:16,0,0,0,0,0,0,3.7
2025-03-19 20:01:16,1,1,0,0,0,0,3.63
2025-03-19 20:01:17,0,0,0,0,0,0,3.63
2025-03-19 20:01:17,0,0,0,0,0,0,3.63
2025-03-19 20:01:17,2,2,0,0,0,0,3.63
2025-03-19 20:01:18,0,0,0,0,0,0,3.36
2025-03-19 20:01:18,1,1,0,0,0,0,3.36
2025-03-19 20:01:18,2,2,0,0,0,0,3.36
2025-03-19 20:01:19,0,0,0,0,0,0,3.36
2025-03-19 20:01:19,0,0,0,0,0,0,3.24
2025-03-19 20:01:19,0,0,0,0,0,0,3.24
2025-03-19 20:01:19,0,0,0,0,0,0,3.24
2025-03-19 20:01:20,0,0,0,0,0,0,3.24
2025-03-19 20:01:20,0,0,0,0,0,0,3.66
2025-03-19 20:01:20,0,0,0,0,0,0,3.66
2025-03-19 20:01:20,0,0,0,0,0,0,3.66
2025-03-19 20:01:21,0,0,0,0,0,0,3.66
2025-03-19 20:01:21,0,0,0,0,0,0,3.72
2025-03-19 20:01:21,0,0,0,0,0,0,3.72
2025-03-19 20:01:21,0,0,0,0,0,0,3.72
2025-03-19 20:01:22,0,0,0,0,0,0,3.72
2025-03-19 20:01:22,0,0,0,0,0,0,3.64
2025-03-19 20:01:22,0,0,0,0,0,0,3.64
2025-03-19 20:01:23,0,0,0,0,0,0,3.64
2025-03-19 20:01:23,0,0,0,0,0,0,3.64
2025-03-19 20:01:23,0,0,0,0,0,0,3.7
2025-03-19 20:01:23,0,0,0,0,0,0,3.7
2025-03-19 20:01:24,0,0,0,0,0,0,3.7
2025-03-19 20:01:24,0,0,0,0,0,0,3.7
2025-03-19 20:01:24,0,0,0,0,0,0,3.65
2025-03-19 20:01:24,0,0,0,0,0,0,3.65
2025-03-19 20:01:25,0,0,0,0,0,0,3.65
2025-03-19 20:01:25,0,0,0,0,0,0,3.65
2025-03-19 20:01:25,0,0,0,0,0,0,3.72
2025-03-19 20:01:25,0,0,0,0,0,0,3.72
2025-03-19 20:01:26,0,0,0,0,0,0,3.72
2025-03-19 20:01:26,0,0,0,0,0,0,3.72
2025-03-19 20:01:26,0,0,0,0,0,0,3.75
2025-03-19 20:01:27,0,0,0,0,0,0,3.75
2025-03-19 20:01:27,0,0,0,0,0,0,3.75
2025-03-19 20:01:27,0,0,0,0,0,0,3.75
2025-03-19 20:01:27,0,0,0,0,0,0,3.74
2025-03-19 20:01:28,0,0,0,0,0,0,3.74
2025-03-19 20:01:28,0,0,0,0,0,0,3.74
