Timestamp,Total_Vehicles,Cars,Trucks,Buses,Bicycles,Motorbikes,FPS
2025-03-19 19:56:59,0,0,0,0,0,0,0.5
2025-03-19 19:57:07,0,0,0,0,0,0,3.21
2025-03-19 19:57:07,0,0,0,0,0,0,3.21
2025-03-19 19:57:08,0,0,0,0,0,0,2.7
2025-03-19 19:57:08,0,0,0,0,0,0,2.7
2025-03-19 19:57:08,0,0,0,0,0,0,2.7
2025-03-19 19:57:08,0,0,0,0,0,0,2.7
2025-03-19 19:57:08,0,0,0,0,0,0,2.7
2025-03-19 19:57:09,0,0,0,0,0,0,2.7
2025-03-19 19:57:09,0,0,0,0,0,0,2.41
2025-03-19 19:57:09,0,0,0,0,0,0,2.41
2025-03-19 19:57:10,0,0,0,0,0,0,2.41
2025-03-19 19:57:10,0,0,0,0,0,0,2.94
2025-03-19 19:57:10,0,0,0,0,0,0,2.94
2025-03-19 19:57:10,0,0,0,0,0,0,2.94
2025-03-19 19:57:11,0,0,0,0,0,0,2.94
2025-03-19 19:57:11,0,0,0,0,0,0,3.6
2025-03-19 19:57:11,0,0,0,0,0,0,3.6
2025-03-19 19:57:12,0,0,0,0,0,0,3.6
2025-03-19 19:57:12,0,0,0,0,0,0,3.6
2025-03-19 19:57:12,0,0,0,0,0,0,3.53
2025-03-19 19:57:12,0,0,0,0,0,0,3.53
2025-03-19 19:57:13,0,0,0,0,0,0,3.53
2025-03-19 19:57:13,0,0,0,0,0,0,3.53
2025-03-19 19:57:13,0,0,0,0,0,0,3.63
2025-03-19 19:57:13,0,0,0,0,0,0,3.63
2025-03-19 19:57:14,0,0,0,0,0,0,3.63
2025-03-19 19:57:14,0,0,0,0,0,0,3.63
2025-03-19 19:57:14,0,0,0,0,0,0,3.37
2025-03-19 19:57:15,0,0,0,0,0,0,3.37
2025-03-19 19:57:15,0,0,0,0,0,0,3.37
2025-03-19 19:57:16,0,0,0,0,0,0,2.28
2025-03-19 19:57:16,0,0,0,0,0,0,2.28
2025-03-19 19:57:17,0,0,0,0,0,0,2.28
2025-03-19 19:57:17,0,0,0,0,0,0,2.6
2025-03-19 19:57:17,0,0,0,0,0,0,2.6
2025-03-19 19:57:17,0,0,0,0,0,0,2.6
2025-03-19 19:57:18,0,0,0,0,0,0,2.6
2025-03-19 19:57:18,0,0,0,0,0,0,3.49
2025-03-19 19:57:18,0,0,0,0,0,0,3.49
2025-03-19 19:57:19,0,0,0,0,0,0,3.49
2025-03-19 19:57:19,0,0,0,0,0,0,2.19
2025-03-19 19:57:20,0,0,0,0,0,0,2.19
2025-03-19 19:57:20,0,0,0,0,0,0,2.19
2025-03-19 19:57:21,0,0,0,0,0,0,2.09
2025-03-19 19:57:21,0,0,0,0,0,0,2.09
2025-03-19 19:57:21,0,0,0,0,0,0,2.09
2025-03-19 19:57:22,0,0,0,0,0,0,2.09
2025-03-19 19:57:22,0,0,0,0,0,0,3.54
2025-03-19 19:57:22,0,0,0,0,0,0,3.54
2025-03-19 19:57:22,0,0,0,0,0,0,3.54
2025-03-19 19:57:23,0,0,0,0,0,0,3.54
2025-03-19 19:57:23,0,0,0,0,0,0,3.53
2025-03-19 19:57:23,0,0,0,0,0,0,3.53
2025-03-19 19:57:24,0,0,0,0,0,0,3.53
2025-03-19 19:57:24,0,0,0,0,0,0,3.53
2025-03-19 19:57:24,0,0,0,0,0,0,3.61
2025-03-19 19:57:24,0,0,0,0,0,0,3.61
2025-03-19 19:57:25,0,0,0,0,0,0,3.61
2025-03-19 19:57:25,0,0,0,0,0,0,3.61
2025-03-19 19:57:25,0,0,0,0,0,0,3.59
2025-03-19 19:57:26,0,0,0,0,0,0,3.59
2025-03-19 19:57:26,0,0,0,0,0,0,3.59
2025-03-19 19:57:26,0,0,0,0,0,0,3.59
2025-03-19 19:57:26,0,0,0,0,0,0,3.51
2025-03-19 19:57:27,0,0,0,0,0,0,3.51
2025-03-19 19:57:27,0,0,0,0,0,0,3.51
2025-03-19 19:57:27,0,0,0,0,0,0,3.51
2025-03-19 19:57:28,0,0,0,0,0,0,3.15
2025-03-19 19:57:28,0,0,0,0,0,0,3.15
2025-03-19 19:57:28,0,0,0,0,0,0,3.15
2025-03-19 19:57:29,0,0,0,0,0,0,2.2
2025-03-19 19:57:30,0,0,0,0,0,0,2.2
2025-03-19 19:57:30,0,0,0,0,0,0,2.2
2025-03-19 19:57:30,0,0,0,0,0,0,2.32
2025-03-19 19:57:31,0,0,0,0,0,0,2.32
2025-03-19 19:57:31,0,0,0,0,0,0,2.32
2025-03-19 19:57:31,0,0,0,0,0,0,2.32
2025-03-19 19:57:32,0,0,0,0,0,0,3.59
2025-03-19 19:57:32,0,0,0,0,0,0,3.59
2025-03-19 19:57:32,0,0,0,0,0,0,3.59
2025-03-19 19:57:32,0,0,0,0,0,0,2.8
2025-03-19 19:57:33,0,0,0,0,0,0,2.8
2025-03-19 19:57:33,0,0,0,0,0,0,2.8
2025-03-19 19:57:33,0,0,0,0,0,0,2.8
2025-03-19 19:57:34,0,0,0,0,0,0,3.25
2025-03-19 19:57:34,0,0,0,0,0,0,3.25
2025-03-19 19:57:35,0,0,0,0,0,0,3.25
2025-03-19 19:57:36,0,0,0,0,0,0,1.67
2025-03-19 19:57:36,0,0,0,0,0,0,1.67
2025-03-19 19:57:36,0,0,0,0,0,0,1.67
2025-03-19 19:57:37,0,0,0,0,0,0,2.55
2025-03-19 19:57:37,0,0,0,0,0,0,2.55
2025-03-19 19:57:38,0,0,0,0,0,0,2.55
2025-03-19 19:57:38,0,0,0,0,0,0,2.84
2025-03-19 19:57:38,0,0,0,0,0,0,2.84
2025-03-19 19:57:38,0,0,0,0,0,0,2.84
2025-03-19 19:57:39,0,0,0,0,0,0,2.44
2025-03-19 19:57:40,0,0,0,0,0,0,2.44
2025-03-19 19:57:40,0,0,0,0,0,0,1.78
2025-03-19 19:57:41,0,0,0,0,0,0,1.78
2025-03-19 19:57:41,0,0,0,0,0,0,1.78
2025-03-19 19:57:41,0,0,0,0,0,0,2.8
2025-03-19 19:57:42,0,0,0,0,0,0,2.8
2025-03-19 19:57:42,0,0,0,0,0,0,2.8
2025-03-19 19:57:42,0,0,0,0,0,0,2.48
2025-03-19 19:57:43,0,0,0,0,0,0,2.48
2025-03-19 19:57:44,0,0,0,0,0,0,1.66
2025-03-19 19:57:44,0,0,0,0,0,0,1.66
2025-03-19 19:57:45,0,0,0,0,0,0,1.66
2025-03-19 19:57:45,0,0,0,0,0,0,2.46
2025-03-19 19:57:45,0,0,0,0,0,0,2.46
2025-03-19 19:57:45,0,0,0,0,0,0,2.46
2025-03-19 19:57:46,0,0,0,0,0,0,2.46
2025-03-19 19:57:46,0,0,0,0,0,0,3.17
